payment_id,order_id,payment_method,payment_status,transaction_amount
P010927,O010927,UPI,Successful,980.8499999999999
P010928,O010928,Wallet,Successful,475.69999999999993
P010929,O010929,UPI,Successful,487.76000000000005
P010930,O010930,Credit Card,Successful,595.75
P010931,O010931,Wallet,Successful,1197.19
P010932,O010932,Credit Card,Successful,325.09999999999997
P010933,O010933,Credit Card,Successful,1461.4499999999998
P010934,O010934,Cash,Successful,1572.43
P010935,O010935,Wallet,Successful,1003.94
P010936,O010936,Cash,Successful,539.19
P010937,O010937,UPI,Successful,148.51999999999998
P010938,O010938,Credit Card,Successful,710.36
P010939,O010939,Debit Card,Successful,1207.16
P010940,O010940,UPI,Successful,229.44
P010941,O010941,Cash,Successful,1473.95
P010942,O010942,Credit Card,Failed,938.26
P010943,O010943,Debit Card,Successful,1782.53
P010944,O010944,Wallet,Successful,604.06
P010945,O010945,Debit Card,Successful,1384.27
P010946,O010946,Debit Card,Successful,1206.29
P010947,O010947,Credit Card,Successful,398.03000000000003
P010948,O010948,UPI,Failed,324.39
P010949,O010949,Credit Card,Successful,234.04
P010950,O010950,Wallet,Refunded,1427.41
P010951,O010951,Cash,Successful,1054.78
P010952,O010952,Wallet,Successful,194.47999999999996
P010953,O010953,Debit Card,Successful,494.63000000000005
P010954,O010954,Credit Card,Successful,359.65999999999997
P010955,O010955,UPI,Refunded,197.18999999999997
P010956,O010956,Wallet,Successful,533.3599999999999
P010957,O010957,Wallet,Successful,204.64999999999998
P010958,O010958,Wallet,Successful,522.82
P010959,O010959,UPI,Successful,1115.0600000000002
P010960,O010960,Cash,Successful,1059.95
P010961,O010961,Cash,Successful,332.46999999999997
P010962,O010962,Credit Card,Successful,352.49
P010963,O010963,Wallet,Successful,1698.52
P010964,O010964,Debit Card,Successful,356.24
P010965,O010965,Wallet,Refunded,183.29999999999998
P010966,O010966,Credit Card,Successful,418.74
P010967,O010967,Wallet,Successful,1024.41
P010968,O010968,UPI,Failed,82.52000000000001
P010969,O010969,Wallet,Successful,1925.01
P010970,O010970,UPI,Failed,484.43
P010971,O010971,Debit Card,Successful,440.29999999999995
P010972,O010972,Cash,Successful,1370.9599999999998
P010973,O010973,Credit Card,Successful,427.23999999999995
P010974,O010974,Debit Card,Successful,600.25
P010975,O010975,UPI,Successful,1037.83
P010976,O010976,Cash,Successful,126.23
P010977,O010977,Wallet,Successful,1200.1699999999998
P010978,O010978,UPI,Failed,957.6500000000001
P010979,O010979,Credit Card,Successful,578.6999999999999
P010980,O010980,Wallet,Successful,661.22
P010981,O010981,UPI,Successful,178.97
P010982,O010982,Wallet,Successful,1300.49
P010983,O010983,Wallet,Successful,957.79
P010984,O010984,Wallet,Successful,1407.08
P010985,O010985,Cash,Successful,889.99
P010986,O010986,Credit Card,Successful,1497.79
P010987,O010987,Cash,Successful,431.84
P010988,O010988,Wallet,Successful,163.72
P010989,O010989,Cash,Successful,1388.8
P010990,O010990,Credit Card,Successful,555.44
P010991,O010991,Debit Card,Successful,1666.34
P010992,O010992,Debit Card,Successful,521.5699999999999
P010993,O010993,UPI,Successful,347.36
P010994,O010994,Debit Card,Successful,1202.76
P010995,O010995,Wallet,Successful,1538.43
P010996,O010996,Cash,Successful,1283.1899999999998
P010997,O010997,Debit Card,Successful,1443.07
P010998,O010998,Credit Card,Successful,851.22
P010999,O010999,Wallet,Successful,778.75
P011000,O011000,UPI,Successful,1359.53
P011001,O011001,Credit Card,Successful,1162.1799999999998
P011002,O011002,Cash,Successful,1496.7
P011003,O011003,Wallet,Successful,666.4000000000001
P011004,O011004,Wallet,Successful,128.31
P011005,O011005,Cash,Successful,1090.31
P011006,O011006,Debit Card,Successful,617.37
P011007,O011007,Wallet,Failed,543.8800000000001
P011008,O011008,Cash,Successful,922.2399999999999
P011009,O011009,Cash,Successful,1828.99
P011010,O011010,Debit Card,Successful,492.05
P011011,O011011,Wallet,Successful,686.86
P011012,O011012,UPI,Successful,1524.73
P011013,O011013,Cash,Successful,1502.1200000000001
P011014,O011014,Wallet,Successful,470.32000000000005
P011015,O011015,UPI,Successful,1142.74
P011016,O011016,Credit Card,Successful,885.59
P011017,O011017,Cash,Successful,1772.14
P011018,O011018,Debit Card,Successful,1327.8
P011019,O011019,Wallet,Successful,898.14
P011020,O011020,Credit Card,Successful,1588.37
P011021,O011021,Debit Card,Successful,1504.87
P011022,O011022,Cash,Successful,684.6800000000001
P011023,O011023,Wallet,Successful,627.1999999999999
P011024,O011024,UPI,Successful,904.1199999999999
P011025,O011025,Credit Card,Successful,1086.1799999999998
P011026,O011026,Credit Card,Successful,1248.1200000000001
P011027,O011027,Credit Card,Successful,881.89
P011028,O011028,Cash,Successful,694.85
P011029,O011029,Debit Card,Successful,1618.5700000000002
P011030,O011030,Cash,Successful,1794.14
P011031,O011031,Credit Card,Successful,1463.54
P011032,O011032,Cash,Successful,1339.94
P011033,O011033,Wallet,Successful,560.49
P011034,O011034,Cash,Successful,1198.64
P011035,O011035,Cash,Successful,219.12
P011036,O011036,Cash,Successful,840.6800000000001
P011037,O011037,Wallet,Successful,1517.2
P011038,O011038,Debit Card,Successful,453.98
P011039,O011039,Debit Card,Successful,792.6000000000001
P011040,O011040,Debit Card,Successful,175.76
P011041,O011041,Wallet,Successful,1208.5700000000002
P011042,O011042,UPI,Successful,551.86
P011043,O011043,Debit Card,Successful,1093.6000000000001
P011044,O011044,Debit Card,Successful,753.44
P011045,O011045,Credit Card,Successful,1088.1000000000001
P011046,O011046,UPI,Successful,1302.78
P011047,O011047,Debit Card,Successful,670.36
P011048,O011048,UPI,Successful,1058.54
P011049,O011049,Wallet,Successful,1293.08
P011050,O011050,Credit Card,Successful,1333.38
P011051,O011051,Debit Card,Successful,151.23
P011052,O011052,Cash,Successful,1078.74
P011053,O011053,Wallet,Failed,766.6899999999999
P011054,O011054,Credit Card,Successful,1362.41
P011055,O011055,Debit Card,Successful,120.23999999999998
P011056,O011056,Wallet,Successful,594.41
P011057,O011057,Debit Card,Successful,186.76
P011058,O011058,Cash,Failed,1579.21
P011059,O011059,Wallet,Successful,1447.76
P011060,O011060,Cash,Successful,1449.1399999999999
P011061,O011061,UPI,Successful,1190.05
P011062,O011062,Debit Card,Successful,1545.25
P011063,O011063,Cash,Successful,1098.31
P011064,O011064,UPI,Successful,935.94
P011065,O011065,UPI,Successful,1246.62
P011066,O011066,Debit Card,Successful,1112.73
P011067,O011067,Wallet,Successful,1184.89
P011068,O011068,Cash,Successful,1445.71
P011069,O011069,Credit Card,Successful,1465.09
P011070,O011070,UPI,Successful,813.3199999999999
P011071,O011071,Credit Card,Successful,517.13
P011072,O011072,Cash,Successful,1049.46
P011073,O011073,Cash,Successful,235.85
P011074,O011074,Credit Card,Successful,1694.8
P011075,O011075,Credit Card,Successful,1937.8999999999999
P011076,O011076,Cash,Successful,1121.1200000000001
P011077,O011077,Cash,Successful,1353.68
P011078,O011078,Wallet,Successful,588.3
P011079,O011079,Credit Card,Successful,1477.1200000000001
P011080,O011080,UPI,Successful,1660.54
P011081,O011081,Wallet,Successful,206.24
P011082,O011082,Credit Card,Successful,310.0
P011083,O011083,Wallet,Successful,431.03
P011084,O011084,Wallet,Successful,1275.05
P011085,O011085,Debit Card,Successful,442.99
P011086,O011086,Credit Card,Successful,399.46
P011087,O011087,Cash,Successful,586.87
P011088,O011088,Credit Card,Successful,1197.98
P011089,O011089,Credit Card,Successful,1384.46
P011090,O011090,Credit Card,Successful,1295.1100000000001
P011091,O011091,Cash,Failed,865.69
P011092,O011092,Credit Card,Successful,166.33
P011093,O011093,Debit Card,Successful,879.9300000000001
P011094,O011094,Cash,Successful,364.69
P011095,O011095,UPI,Successful,472.54999999999995
P011096,O011096,Debit Card,Successful,544.67
P011097,O011097,Credit Card,Successful,555.2
P011098,O011098,Debit Card,Successful,174.58999999999997
P011099,O011099,Wallet,Successful,856.26
P011100,O011100,Cash,Successful,169.09
P011101,O011101,UPI,Successful,1256.4899999999998
P011102,O011102,UPI,Successful,1325.29
P011103,O011103,Credit Card,Successful,751.9300000000001
P011104,O011104,UPI,Successful,1365.92
P011105,O011105,Debit Card,Successful,1384.84
P011106,O011106,UPI,Successful,691.86
P011107,O011107,Debit Card,Successful,1191.5
P011108,O011108,Wallet,Successful,569.5500000000001
P011109,O011109,UPI,Successful,859.9699999999999
P011110,O011110,Debit Card,Successful,134.16
P011111,O011111,Wallet,Successful,214.04999999999998
P011112,O011112,Cash,Refunded,1486.32
P011113,O011113,Credit Card,Successful,320.5
P011114,O011114,Cash,Successful,1348.47
P011115,O011115,Credit Card,Successful,1031.4699999999998
P011116,O011116,UPI,Successful,1513.56
P011117,O011117,Wallet,Successful,1062.9900000000002
P011118,O011118,Cash,Successful,313.83
P011119,O011119,Credit Card,Successful,958.75
P011120,O011120,Wallet,Failed,901.6399999999999
P011121,O011121,Debit Card,Successful,1811.67
P011122,O011122,Wallet,Refunded,1346.3999999999999
P011123,O011123,Wallet,Successful,939.9299999999998
P011124,O011124,Debit Card,Successful,1134.09
P011125,O011125,Credit Card,Successful,717.69
P011126,O011126,UPI,Successful,786.58
P011127,O011127,Debit Card,Successful,1090.39
P011128,O011128,Wallet,Successful,220.84
P011129,O011129,Debit Card,Successful,1027.0700000000002
P011130,O011130,UPI,Successful,227.70000000000002
P011131,O011131,Debit Card,Successful,1264.73
P011132,O011132,Debit Card,Successful,1386.45
P011133,O011133,UPI,Refunded,1556.8100000000002
P011134,O011134,Wallet,Successful,1212.93
P011135,O011135,Cash,Successful,1607.1799999999998
P011136,O011136,Credit Card,Successful,396.13000000000005
P011137,O011137,Cash,Failed,503.36999999999995
P011138,O011138,Debit Card,Successful,802.53
P011139,O011139,Cash,Refunded,88.88000000000001
P011140,O011140,Wallet,Successful,1918.1100000000001
P011141,O011141,UPI,Successful,140.41
P011142,O011142,UPI,Successful,870.6099999999999
P011143,O011143,Cash,Successful,702.88
P011144,O011144,Cash,Successful,217.19
P011145,O011145,Wallet,Successful,120.93
P011146,O011146,UPI,Successful,545.35
P011147,O011147,UPI,Successful,226.77999999999997
P011148,O011148,Wallet,Successful,1325.9199999999998
P011149,O011149,Debit Card,Successful,439.27
P011150,O011150,Cash,Successful,273.72
P011151,O011151,Credit Card,Successful,1537.8300000000002
P011152,O011152,Credit Card,Successful,756.27
P011153,O011153,Debit Card,Failed,1699.8700000000001
P011154,O011154,Credit Card,Successful,1349.7
P011155,O011155,Wallet,Successful,1975.81
P011156,O011156,Debit Card,Successful,1152.24
P011157,O011157,UPI,Successful,372.97
P011158,O011158,Wallet,Successful,917.23
P011159,O011159,Debit Card,Successful,831.8100000000002
P011160,O011160,UPI,Successful,798.8399999999999
P011161,O011161,Debit Card,Successful,577.4399999999999
P011162,O011162,Credit Card,Successful,380.65999999999997
P011163,O011163,Wallet,Successful,1301.06
P011164,O011164,Cash,Successful,218.69000000000003
P011165,O011165,UPI,Failed,158.25
P011166,O011166,Credit Card,Successful,735.74
P011167,O011167,Credit Card,Successful,1174.99
P011168,O011168,Wallet,Successful,1622.71
P011169,O011169,Credit Card,Successful,800.31
P011170,O011170,Credit Card,Successful,1357.6699999999998
P011171,O011171,Debit Card,Successful,130.23000000000002
P011172,O011172,Debit Card,Successful,805.73
P011173,O011173,UPI,Successful,275.23
P011174,O011174,UPI,Successful,918.4100000000001
P011175,O011175,Credit Card,Failed,1308.81
P011176,O011176,Wallet,Successful,106.53
P011177,O011177,UPI,Successful,1162.35
P011178,O011178,Debit Card,Successful,1561.41
P011179,O011179,Cash,Successful,1477.1299999999999
P011180,O011180,Wallet,Successful,133.25
P011181,O011181,Credit Card,Successful,396.87
P011182,O011182,Wallet,Successful,221.0
P011183,O011183,Credit Card,Successful,194.58
P011184,O011184,Debit Card,Successful,1292.81
P011185,O011185,UPI,Successful,756.01
P011186,O011186,Credit Card,Successful,1385.71
P011187,O011187,Credit Card,Successful,599.03
P011188,O011188,Debit Card,Successful,236.46999999999997
P011189,O011189,Debit Card,Successful,1251.6299999999999
P011190,O011190,UPI,Successful,1227.28
P011191,O011191,Credit Card,Successful,314.16999999999996
P011192,O011192,Credit Card,Successful,1557.57
P011193,O011193,Wallet,Successful,584.3900000000001
P011194,O011194,Cash,Successful,970.71
P011195,O011195,Credit Card,Successful,159.0
P011196,O011196,Debit Card,Successful,899.6999999999999
P011197,O011197,Wallet,Failed,1817.69
P011198,O011198,UPI,Failed,1491.4899999999998
P011199,O011199,Debit Card,Successful,476.0899999999999
P011200,O011200,Cash,Failed,1661.11
P011201,O011201,Cash,Successful,555.46
P011202,O011202,UPI,Successful,1698.28
P011203,O011203,UPI,Successful,1050.9
P011204,O011204,Credit Card,Successful,570.29
P011205,O011205,UPI,Failed,1681.15
P011206,O011206,Wallet,Successful,918.96
P011207,O011207,UPI,Failed,651.71
P011208,O011208,Credit Card,Successful,455.53999999999996
P011209,O011209,UPI,Successful,1515.0
P011210,O011210,UPI,Successful,1300.31
P011211,O011211,Cash,Successful,648.1199999999999
P011212,O011212,UPI,Successful,553.9
P011213,O011213,Debit Card,Successful,357.08
P011214,O011214,Debit Card,Refunded,409.64
P011215,O011215,Wallet,Successful,222.04000000000002
P011216,O011216,UPI,Successful,931.89
P011217,O011217,UPI,Successful,152.57999999999998
P011218,O011218,Debit Card,Successful,102.91
P011219,O011219,Cash,Successful,1087.1399999999999
P011220,O011220,UPI,Successful,266.57
P011221,O011221,Debit Card,Successful,1279.52
P011222,O011222,Wallet,Successful,234.96999999999997
P011223,O011223,Wallet,Successful,969.9599999999999
P011224,O011224,UPI,Successful,1272.48
P011225,O011225,Debit Card,Successful,433.40999999999997
P011226,O011226,Credit Card,Successful,1713.53
P011227,O011227,Wallet,Successful,711.0799999999999
P011228,O011228,Debit Card,Successful,672.82
P011229,O011229,Wallet,Successful,1780.3600000000001
P011230,O011230,UPI,Successful,1412.85
P011231,O011231,Credit Card,Successful,1246.94
P011232,O011232,Cash,Successful,511.29999999999995
P011233,O011233,Wallet,Successful,809.09
P011234,O011234,Cash,Successful,1256.57
P011235,O011235,Credit Card,Successful,384.09000000000003
P011236,O011236,Wallet,Successful,901.1500000000001
P011237,O011237,Wallet,Successful,1239.01
P011238,O011238,Wallet,Successful,1308.45
P011239,O011239,UPI,Successful,1246.05
P011240,O011240,Debit Card,Successful,1495.97
P011241,O011241,Credit Card,Successful,1427.05
P011242,O011242,UPI,Failed,804.5899999999999
P011243,O011243,Wallet,Successful,178.84
P011244,O011244,Credit Card,Successful,1274.7
P011245,O011245,Debit Card,Successful,317.82
P011246,O011246,Debit Card,Successful,416.45000000000005
P011247,O011247,UPI,Successful,1014.4300000000001
P011248,O011248,UPI,Successful,1473.8500000000001
P011249,O011249,Debit Card,Successful,1074.1399999999999
P011250,O011250,Debit Card,Successful,712.78
P011251,O011251,Cash,Successful,1843.81
P011252,O011252,Credit Card,Successful,1557.02
P011253,O011253,UPI,Successful,1299.24
P011254,O011254,Credit Card,Successful,794.14
P011255,O011255,Wallet,Successful,712.2
P011256,O011256,UPI,Successful,355.80999999999995
P011257,O011257,Debit Card,Successful,1295.93
P011258,O011258,Debit Card,Successful,1681.01
P011259,O011259,Credit Card,Successful,1337.62
P011260,O011260,Credit Card,Successful,835.8199999999999
P011261,O011261,Cash,Successful,1474.1399999999999
P011262,O011262,Wallet,Successful,1274.17
P011263,O011263,Debit Card,Successful,1532.7
P011264,O011264,Debit Card,Successful,1807.1000000000001
P011265,O011265,Wallet,Refunded,1547.99
P011266,O011266,Credit Card,Failed,569.8
P011267,O011267,Credit Card,Successful,1488.98
P011268,O011268,Wallet,Successful,675.36
P011269,O011269,Credit Card,Successful,827.66
P011270,O011270,Cash,Successful,1473.0300000000002
P011271,O011271,Wallet,Successful,666.38
P011272,O011272,Cash,Successful,129.38
P011273,O011273,Debit Card,Successful,1117.6
P011274,O011274,Wallet,Successful,1602.2400000000002
P011275,O011275,Credit Card,Successful,1352.56
P011276,O011276,Cash,Successful,1497.6000000000001
P011277,O011277,Wallet,Refunded,1449.82
P011278,O011278,Debit Card,Successful,1426.41
P011279,O011279,Credit Card,Successful,152.14
P011280,O011280,Debit Card,Successful,699.9
P011281,O011281,Credit Card,Successful,548.4300000000001
P011282,O011282,Wallet,Successful,515.5
P011283,O011283,Cash,Successful,1249.3899999999999
P011284,O011284,Credit Card,Successful,823.2900000000001
P011285,O011285,Credit Card,Successful,1628.23
P011286,O011286,Credit Card,Successful,883.8899999999999
P011287,O011287,UPI,Failed,902.3400000000001
P011288,O011288,UPI,Successful,785.43
P011289,O011289,Credit Card,Successful,1484.33
P011290,O011290,Credit Card,Failed,1054.6399999999999
P011291,O011291,UPI,Successful,621.74
P011292,O011292,UPI,Successful,1437.63
P011293,O011293,UPI,Successful,691.6399999999999
P011294,O011294,UPI,Successful,629.24
P011295,O011295,Cash,Successful,1365.8799999999999
P011296,O011296,Debit Card,Successful,412.88000000000005
P011297,O011297,Credit Card,Successful,1213.46
P011298,O011298,Credit Card,Successful,1323.8
P011299,O011299,Cash,Successful,1234.87
P011300,O011300,Credit Card,Successful,682.59
