order_id,customer_id,restaurant_id,delivery_partner_id,order_date,order_time,order_amount,discount,delivery_fee,status,estimated_delivery_time,actual_delivery_time
O011276,C00772,R0086,D0028,2025-01-13,09:34:00,1617.93,120.33,28.64,Delivered,24,38
O011277,C00345,R0086,D0341,2025-03-17,23:38:00,1876.77,426.95,67.49,Delivered,38,34
O011278,C01005,R0015,D0429,2025-09-16,11:47:00,1659.25,232.84,23.74,Delivered,50,58
O011279,C04829,R0031,D0439,2025-01-24,21:09:00,157.19,5.05,38.05,Delivered,47,51
O011280,C02769,R0040,D0176,2025-01-08,15:46:00,764.35,64.45,51.48,Delivered,31,46
O011281,C01074,R0178,D0045,2025-08-16,17:58:00,738.6,190.17,28.68,Delivered,57,56
O011282,C02187,R0036,D0459,2025-05-03,10:42:00,516.41,0.91,79.86,Delivered,55,69
O011283,C00200,R0035,D0025,2025-03-31,20:16:00,1616.08,366.69,97.72,Delivered,38,54
O011284,C02677,R0095,D0289,2025-10-28,15:12:00,1088.17,264.88,91.6,Delivered,49,51
O011285,C03178,R0082,D0152,2025-08-12,18:51:00,1688.95,60.72,96.29,Delivered,27,29
O011286,C01524,R0159,D0311,2025-08-12,15:56:00,1242.56,358.67,63.59,Delivered,50,60
O011287,C02331,R0075,D0228,2025-09-14,12:46:00,1222.16,319.82,31.85,Delivered,52,58
O011288,C04969,R0005,D0165,2025-01-03,17:29:00,829.88,44.45,73.34,Delivered,21,42
O011289,C03407,R0199,D0396,2025-11-17,13:56:00,1600.25,115.92,24.77,Delivered,28,51
O011290,C02068,R0165,D0014,2025-09-28,19:42:00,1397.87,343.23,58.09,Delivered,57,82
O011291,C01098,R0148,D0221,2025-11-02,09:23:00,743.63,121.89,83.14,Cancelled,58,90
O011292,C01947,R0186,D0300,2025-05-28,15:14:00,1987.79,550.16,88.39,Pending,21,25
O011293,C03354,R0006,D0240,2025-07-08,15:16:00,979.3,287.66,43.63,Delivered,45,70
O011294,C00768,R0059,D0452,2025-07-06,14:52:00,701.52,72.28,37.76,Delivered,53,73
O011295,C03215,R0115,D0168,2025-07-07,09:51:00,1406.81,40.93,75.16,Delivered,50,54
O011296,C02066,R0079,D0195,2025-05-04,15:04:00,523.33,110.45,31.1,Delivered,41,60
O011297,C03735,R0038,D0415,2025-02-06,10:45:00,1678.22,464.76,99.52,Delivered,32,36
O011298,C00741,R0126,D0477,2025-05-29,19:54:00,1392.69,68.89,46.57,Delivered,37,67
O011299,C00558,R0056,D0482,2025-04-16,23:25:00,1753.12,518.25,79.95,Delivered,46,55
O011300,C00374,R0014,D0299,2025-04-13,08:23:00,725.2,42.61,78.05,Delivered,27,56
O011301,C02075,R0085,D0197,2025-08-20,16:23:00,1723.41,44.61,44.81,Delivered,57,72
O011302,C00321,R0094,D0074,2025-12-21,22:49:00,1051.77,156.41,50.9,Delivered,20,41
O011303,C00832,R0134,D0046,2025-05-26,20:58:00,212.4,51.33,87.33,Delivered,54,64
O011304,C01894,R0035,D0406,2025-01-17,16:31:00,468.92,49.85,38.24,Delivered,33,59
O011305,C04833,R0098,D0252,2025-06-08,18:50:00,513.53,51.12,24.8,Delivered,26,32
O011306,C03246,R0168,D0438,2025-10-31,22:25:00,1559.18,92.2,31.78,Delivered,21,55
O011307,C02818,R0188,D0422,2025-10-09,16:46:00,485.94,143.75,74.73,Delivered,26,44
O011308,C01786,R0100,D0189,2025-10-05,18:12:00,1167.64,119.75,39.0,Delivered,26,29
O011309,C00041,R0122,D0294,2025-05-05,19:15:00,1339.83,267.89,65.37,Delivered,24,47
O011310,C01940,R0029,D0048,2025-06-22,21:23:00,1570.33,62.36,51.48,Delivered,59,64
O011311,C03195,R0187,D0164,2025-11-16,23:54:00,1589.37,214.45,89.46,Delivered,27,51
O011312,C00432,R0067,D0021,2025-06-12,16:25:00,1463.45,349.39,59.0,Delivered,42,42
O011313,C04977,R0069,D0450,2025-07-22,20:59:00,505.05,147.02,31.17,Delivered,50,84
O011314,C04417,R0137,D0100,2025-12-04,20:51:00,1132.59,60.25,86.63,Delivered,38,59
O011315,C00655,R0148,D0013,2025-06-04,10:27:00,651.32,18.49,26.61,Delivered,47,51
O011316,C04610,R0164,D0117,2025-11-20,14:57:00,1572.69,465.91,86.26,Delivered,44,52
O011317,C00710,R0036,D0133,2025-09-18,16:08:00,1521.38,252.94,23.32,Cancelled,52,69
O011318,C01083,R0015,D0287,2025-07-05,10:11:00,536.33,55.58,20.29,Delivered,57,53
O011319,C00544,R0135,D0194,2025-02-26,18:18:00,1318.55,379.85,80.44,Delivered,50,49
O011320,C02194,R0083,D0456,2025-08-05,19:01:00,211.01,24.7,64.81,Delivered,26,38
O011321,C03269,R0121,D0407,2025-07-27,08:36:00,1560.24,108.59,37.2,Delivered,49,83
O011322,C05000,R0019,D0418,2025-07-21,18:59:00,1582.38,381.43,97.28,Delivered,37,32
O011323,C04529,R0083,D0492,2025-03-15,17:32:00,759.32,71.52,70.96,Delivered,31,29
O011324,C02551,R0109,D0084,2025-03-26,10:52:00,1631.89,157.63,39.09,Delivered,23,23
O011325,C00925,R0154,D0352,2025-04-30,18:11:00,1730.77,231.05,53.28,Delivered,44,39
O011326,C00791,R0149,D0333,2025-01-14,20:38:00,461.11,95.86,93.05,Delivered,44,44
O011327,C04321,R0097,D0392,2025-11-24,12:20:00,766.7,193.61,36.27,Delivered,33,59
O011328,C01380,R0021,D0345,2025-05-09,19:36:00,596.05,40.44,94.15,Delivered,20,52
O011329,C04555,R0188,D0335,2025-10-09,20:25:00,811.28,88.22,37.34,Delivered,34,42
O011330,C04528,R0026,D0459,2025-02-18,17:54:00,949.12,141.28,21.88,Delivered,55,78
O011331,C01617,R0120,D0484,2025-12-25,22:11:00,1068.94,8.21,41.47,Pending,33,32
O011332,C03757,R0107,D0212,2025-08-30,11:54:00,166.7,34.86,24.37,Delivered,58,53
O011333,C03810,R0192,D0099,2025-11-18,15:00:00,204.82,34.78,38.64,Delivered,29,54
O011334,C01853,R0146,D0120,2025-02-22,22:55:00,1344.95,53.89,41.76,Delivered,30,30
O011335,C00848,R0178,D0149,2025-09-22,16:08:00,941.21,36.8,53.33,Delivered,35,65
O011336,C00519,R0134,D0445,2025-03-10,15:23:00,270.5,72.64,42.62,Delivered,21,48
O011337,C02574,R0010,D0224,2025-02-09,11:17:00,833.84,170.93,76.94,Delivered,51,72
O011338,C04265,R0016,D0124,2025-07-03,13:24:00,1003.44,116.82,97.67,Delivered,23,27
O011339,C00114,R0111,D0126,2025-05-13,11:59:00,1307.62,132.62,23.8,Delivered,56,77
O011340,C04008,R0189,D0348,2025-02-25,17:03:00,324.83,30.88,61.04,Delivered,39,34
O011341,C02629,R0161,D0401,2025-09-12,16:41:00,1990.13,390.86,40.93,Delivered,37,60
O011342,C01583,R0170,D0371,2025-01-05,14:15:00,1001.94,53.73,57.02,Delivered,28,40
O011343,C02085,R0184,D0359,2025-03-10,13:26:00,1393.5,412.8,76.37,Delivered,57,65
O011344,C03733,R0130,D0234,2025-02-21,11:19:00,1825.61,376.29,90.14,Delivered,37,56
O011345,C02547,R0043,D0464,2025-11-25,18:56:00,160.46,6.12,90.93,Delivered,58,58
O011346,C01926,R0099,D0012,2025-04-08,17:13:00,1242.58,51.45,33.05,Delivered,49,75
O011347,C02445,R0120,D0433,2025-06-10,09:28:00,1126.68,219.13,65.01,Delivered,45,41
O011348,C03499,R0090,D0198,2025-09-28,21:14:00,209.07,24.03,42.63,Delivered,49,67
O011349,C04567,R0124,D0180,2025-03-06,22:14:00,1416.75,280.5,59.83,Delivered,36,61
O011350,C01251,R0064,D0418,2025-11-23,11:58:00,519.49,112.6,93.6,Delivered,33,63
O011351,C04471,R0107,D0091,2025-08-31,08:01:00,1433.58,231.35,24.85,Delivered,47,57
O011352,C03874,R0050,D0137,2025-09-19,11:31:00,789.0,60.73,67.53,Cancelled,44,55
O011353,C03861,R0043,D0316,2025-07-31,19:58:00,1563.24,258.48,48.78,Cancelled,51,71
O011354,C04027,R0154,D0196,2025-06-03,13:09:00,1889.35,239.12,89.45,Delivered,31,26
O011355,C00196,R0071,D0229,2025-08-22,11:05:00,1734.97,463.41,37.47,Delivered,34,52
O011356,C04438,R0028,D0447,2025-05-20,19:46:00,1016.89,225.81,46.64,Delivered,25,47
O011357,C02037,R0188,D0011,2025-11-29,22:05:00,528.02,98.05,21.62,Delivered,59,86
O011358,C04277,R0037,D0068,2025-04-25,16:20:00,1985.6,23.66,54.4,Cancelled,21,53
O011359,C01275,R0171,D0468,2025-11-29,13:13:00,1353.05,401.92,70.66,Cancelled,54,59
O011360,C03079,R0023,D0399,2025-05-10,19:52:00,852.31,144.79,35.69,Delivered,50,80
O011361,C02130,R0053,D0336,2025-06-27,16:47:00,1014.9,78.85,70.85,Cancelled,25,34
O011362,C04831,R0069,D0417,2025-04-05,13:27:00,343.31,60.92,79.58,Delivered,25,25
O011363,C02889,R0014,D0155,2025-11-13,22:16:00,1060.05,260.1,35.39,Delivered,21,25
O011364,C03511,R0116,D0291,2025-04-11,16:54:00,429.01,69.31,80.42,Delivered,29,33
O011365,C02357,R0035,D0219,2025-07-15,23:03:00,794.92,185.27,94.62,Delivered,45,47
O011366,C03068,R0077,D0300,2025-10-17,11:31:00,1034.36,128.17,37.8,Cancelled,56,79
O011367,C00992,R0068,D0418,2025-07-27,14:41:00,1900.82,336.42,30.8,Pending,58,64
O011368,C01531,R0078,D0257,2025-04-05,13:55:00,1286.92,163.02,46.67,Delivered,25,57
O011369,C04588,R0047,D0375,2025-04-13,08:44:00,806.59,127.71,35.26,Delivered,39,46
O011370,C03944,R0117,D0126,2025-01-08,21:50:00,314.87,15.82,82.02,Delivered,40,47
O011371,C04415,R0063,D0325,2025-05-16,18:56:00,1519.66,272.92,30.63,Cancelled,29,39
O011372,C03360,R0146,D0340,2025-04-08,12:14:00,987.02,289.87,21.8,Delivered,43,57
O011373,C01998,R0160,D0288,2025-09-18,22:29:00,229.49,52.66,48.14,Cancelled,34,46
O011374,C00564,R0160,D0078,2025-05-27,22:08:00,1348.06,129.43,82.78,Delivered,53,49
O011375,C02673,R0026,D0013,2025-07-04,21:25:00,765.2,198.31,72.1,Delivered,57,68
O011376,C00770,R0019,D0352,2025-08-20,18:26:00,867.39,233.08,62.44,Delivered,31,64
O011377,C00162,R0037,D0088,2025-04-11,14:12:00,1693.82,89.84,56.64,Delivered,49,58
O011378,C04202,R0012,D0053,2025-05-27,22:00:00,360.89,5.75,71.96,Delivered,32,27
O011379,C01619,R0036,D0293,2025-07-24,11:17:00,746.71,128.24,59.37,Delivered,47,78
O011380,C04130,R0086,D0388,2025-02-15,09:41:00,790.97,112.92,81.99,Delivered,36,35
O011381,C01632,R0038,D0053,2025-04-14,09:59:00,106.33,22.8,89.32,Delivered,25,31
O011382,C01304,R0199,D0421,2025-12-02,19:52:00,1706.12,150.0,33.89,Delivered,21,27
O011383,C00733,R0084,D0348,2025-08-10,12:52:00,1687.09,192.44,38.56,Delivered,33,36
O011384,C03105,R0129,D0451,2025-04-28,22:59:00,1357.49,107.45,61.09,Delivered,43,53
O011385,C02075,R0015,D0060,2025-01-05,10:01:00,1807.99,158.45,89.26,Delivered,20,36
O011386,C01762,R0003,D0246,2025-07-30,19:20:00,618.48,1.72,93.47,Pending,53,61
O011387,C02164,R0103,D0397,2025-02-24,09:02:00,519.2,79.56,30.07,Delivered,26,51
O011388,C01268,R0184,D0253,2025-01-19,08:58:00,230.19,32.67,44.25,Delivered,29,29
O011389,C00297,R0179,D0080,2025-03-29,12:30:00,1224.82,130.76,81.57,Cancelled,35,32
O011390,C04050,R0026,D0495,2025-09-04,13:46:00,1043.08,169.04,94.69,Delivered,38,48
O011391,C02999,R0011,D0363,2025-04-27,12:04:00,1639.75,192.72,26.5,Delivered,45,65
O011392,C01216,R0061,D0476,2025-06-19,17:11:00,1014.45,131.64,57.56,Delivered,55,87
O011393,C04726,R0041,D0452,2025-05-30,18:29:00,486.15,0.29,59.66,Delivered,59,85
O011394,C03269,R0067,D0324,2025-10-22,14:07:00,1638.23,32.59,20.69,Cancelled,57,76
O011395,C04432,R0094,D0229,2025-07-27,21:01:00,965.36,43.64,88.35,Delivered,53,53
O011396,C00442,R0126,D0289,2025-10-10,17:14:00,1916.08,105.78,28.59,Delivered,47,53
O011397,C00861,R0067,D0382,2025-11-28,11:49:00,1115.5,151.33,87.0,Delivered,35,63
O011398,C04717,R0107,D0312,2025-06-23,14:48:00,321.8,84.46,21.68,Cancelled,42,69
O011399,C01021,R0090,D0162,2025-05-07,20:33:00,1716.95,209.14,98.64,Delivered,42,73
O011400,C04955,R0018,D0283,2025-06-05,10:31:00,1768.98,332.85,61.99,Delivered,27,34
O011401,C03314,R0014,D0490,2025-06-29,13:58:00,946.32,7.33,43.91,Delivered,28,29
O011402,C02238,R0079,D0399,2025-03-28,09:12:00,149.39,38.31,68.5,Delivered,45,75
O011403,C01476,R0119,D0120,2025-11-20,11:12:00,156.47,5.31,42.7,Delivered,28,49
O011404,C01299,R0176,D0426,2025-09-24,20:39:00,767.18,65.43,28.62,Delivered,28,54
O011405,C03120,R0053,D0166,2025-03-23,19:22:00,1460.84,357.94,40.17,Delivered,58,72
O011406,C00241,R0069,D0081,2025-03-05,12:33:00,729.0,57.93,87.26,Delivered,39,68
O011407,C02738,R0135,D0224,2025-04-29,20:11:00,114.69,8.88,39.76,Delivered,24,31
O011408,C01942,R0200,D0059,2025-12-07,08:38:00,1712.28,309.74,52.87,Delivered,33,45
O011409,C04056,R0169,D0358,2025-11-09,13:36:00,1940.59,525.85,63.96,Cancelled,44,57
O011410,C04028,R0096,D0395,2025-06-12,23:50:00,758.1,48.59,89.6,Delivered,37,40
O011411,C03645,R0002,D0218,2025-10-20,15:22:00,238.84,44.48,20.87,Delivered,51,56
O011412,C03812,R0109,D0496,2025-06-27,12:46:00,653.68,117.7,90.57,Pending,42,49
O011413,C01024,R0198,D0492,2025-01-30,19:39:00,1618.11,320.15,79.29,Delivered,57,63
O011414,C04163,R0118,D0354,2025-06-10,19:52:00,1130.29,321.04,50.94,Delivered,34,54
O011415,C02974,R0042,D0127,2025-01-03,14:58:00,829.57,41.28,99.36,Delivered,57,80
O011416,C00449,R0099,D0352,2025-01-24,15:09:00,735.03,144.29,24.71,Cancelled,31,42
O011417,C02529,R0179,D0385,2025-02-28,13:09:00,319.25,17.47,79.02,Delivered,36,37
O011418,C01419,R0132,D0185,2025-08-25,22:14:00,745.08,70.25,77.59,Delivered,53,66
O011419,C03391,R0091,D0027,2025-08-28,14:57:00,993.21,116.19,95.75,Delivered,42,42
O011420,C00375,R0067,D0318,2025-11-07,13:00:00,1378.97,345.59,85.95,Delivered,55,60
O011421,C04948,R0064,D0203,2025-11-17,17:23:00,597.95,9.63,66.05,Pending,37,39
O011422,C04379,R0020,D0312,2025-06-09,23:44:00,1805.02,397.28,38.6,Delivered,51,85
O011423,C02515,R0027,D0241,2025-03-01,15:50:00,1021.12,279.56,60.78,Delivered,59,93
O011424,C02723,R0175,D0124,2025-08-28,19:14:00,869.81,20.68,28.22,Delivered,45,79
O011425,C02984,R0065,D0135,2025-11-18,12:14:00,1228.51,291.43,59.09,Delivered,35,45
O011426,C04842,R0159,D0009,2025-02-28,21:27:00,418.49,13.51,35.52,Delivered,31,39
O011427,C04070,R0174,D0240,2025-02-22,10:32:00,302.51,87.38,94.77,Delivered,51,75
O011428,C01416,R0003,D0447,2025-03-05,19:02:00,758.43,185.52,52.53,Delivered,41,70
O011429,C01148,R0145,D0334,2025-05-01,23:25:00,175.87,36.67,31.96,Cancelled,41,75
O011430,C00077,R0086,D0023,2025-04-29,10:58:00,817.41,134.89,21.9,Delivered,43,39
O011431,C03640,R0170,D0376,2025-10-13,09:35:00,1375.82,380.06,46.44,Cancelled,48,80
O011432,C02392,R0150,D0009,2025-01-18,22:02:00,1643.03,58.69,24.63,Delivered,59,57
O011433,C01376,R0169,D0084,2025-01-05,13:24:00,1201.55,43.9,56.74,Delivered,54,75
O011434,C02856,R0043,D0121,2025-11-21,23:50:00,1413.53,348.78,23.76,Delivered,39,47
O011435,C03380,R0059,D0133,2025-06-09,11:48:00,1682.95,243.52,86.66,Delivered,32,31
O011436,C00053,R0012,D0458,2025-05-22,13:53:00,1568.95,397.76,57.25,Pending,24,37
O011437,C01810,R0069,D0112,2025-01-18,14:24:00,707.97,82.97,83.43,Delivered,57,72
O011438,C02319,R0023,D0348,2025-03-09,09:06:00,1189.5,161.25,49.13,Cancelled,37,66
O011439,C00795,R0009,D0415,2025-04-24,08:31:00,603.22,60.09,81.43,Pending,31,57
O011440,C03507,R0135,D0009,2025-01-22,11:09:00,1195.03,340.85,52.42,Delivered,49,44
O011441,C03009,R0052,D0009,2025-01-20,20:06:00,909.4,126.85,73.71,Delivered,20,25
O011442,C00253,R0135,D0073,2025-09-20,19:41:00,808.32,183.11,77.06,Cancelled,50,54
O011443,C00975,R0146,D0238,2025-04-08,15:57:00,448.77,93.69,68.2,Delivered,34,45
O011444,C02618,R0116,D0237,2025-04-15,13:45:00,1167.33,82.33,24.42,Delivered,38,71
O011445,C02454,R0064,D0318,2025-10-13,10:54:00,1485.7,407.37,49.36,Delivered,24,56
O011446,C04298,R0001,D0112,2025-01-05,23:42:00,1185.43,193.7,82.14,Delivered,35,64
O011447,C03544,R0128,D0152,2025-05-09,21:59:00,231.53,59.44,93.97,Cancelled,25,50
O011448,C01469,R0174,D0233,2025-06-08,16:34:00,1856.22,463.42,72.84,Delivered,29,27
O011449,C01965,R0130,D0209,2025-09-08,16:49:00,110.43,1.94,97.39,Delivered,35,38
O011450,C03663,R0088,D0114,2025-10-03,20:30:00,1781.61,331.26,41.95,Delivered,24,46
O011451,C01230,R0142,D0445,2025-03-24,14:20:00,1555.54,368.19,30.91,Delivered,20,40
O011452,C03117,R0064,D0132,2025-11-16,22:48:00,283.46,77.09,46.23,Pending,24,44
O011453,C04506,R0049,D0465,2025-04-28,16:08:00,549.47,83.46,74.25,Delivered,31,37
O011454,C03281,R0103,D0118,2025-01-29,12:13:00,763.04,171.85,51.24,Delivered,57,87
O011455,C01808,R0003,D0449,2025-12-24,14:44:00,1829.57,532.2,72.73,Delivered,56,77
O011456,C02513,R0149,D0355,2025-05-18,12:09:00,1961.86,487.23,76.16,Delivered,39,49
O011457,C00523,R0162,D0374,2025-06-06,13:58:00,265.62,68.09,69.12,Delivered,27,47
O011458,C00974,R0052,D0197,2025-01-31,08:40:00,854.17,104.37,82.31,Delivered,27,26
O011459,C03920,R0099,D0289,2025-11-27,11:48:00,383.64,10.55,38.65,Delivered,26,53
O011460,C02955,R0055,D0140,2025-10-13,17:16:00,629.03,182.3,28.78,Delivered,49,60
O011461,C02274,R0148,D0427,2025-06-02,12:22:00,1964.03,409.98,23.86,Delivered,38,41
O011462,C04197,R0126,D0173,2025-12-02,12:45:00,1970.41,101.18,98.09,Delivered,44,54
O011463,C04512,R0038,D0155,2025-02-27,13:11:00,997.06,291.29,77.43,Delivered,34,42
O011464,C01367,R0048,D0375,2025-11-09,19:25:00,447.96,96.19,39.08,Delivered,20,25
O011465,C02172,R0143,D0105,2025-03-28,09:24:00,1139.34,30.89,58.15,Delivered,44,74
O011466,C03473,R0184,D0392,2025-05-03,13:52:00,709.3,36.35,24.98,Delivered,54,51
O011467,C02160,R0095,D0379,2025-07-10,18:13:00,1864.78,484.14,73.18,Delivered,47,61
O011468,C00268,R0105,D0060,2025-12-19,19:41:00,1654.61,473.47,97.37,Delivered,40,65
O011469,C02590,R0009,D0010,2025-10-20,09:57:00,686.8,75.17,76.47,Delivered,42,40
O011470,C00937,R0141,D0278,2025-11-10,20:15:00,134.79,16.71,69.81,Delivered,48,73
O011471,C03486,R0160,D0149,2025-01-28,23:55:00,1996.29,236.83,93.78,Delivered,52,64
O011472,C04508,R0020,D0470,2025-06-04,15:04:00,1398.35,350.44,60.99,Delivered,45,41
O011473,C03629,R0149,D0389,2025-08-18,11:34:00,908.88,123.59,79.61,Delivered,32,40
O011474,C03377,R0083,D0108,2025-02-06,09:17:00,648.07,72.96,94.62,Cancelled,23,55
O011475,C00732,R0155,D0195,2025-01-06,20:43:00,108.41,20.23,71.75,Delivered,52,71
O011476,C04790,R0119,D0478,2025-11-14,23:17:00,392.52,57.76,62.08,Delivered,29,37
O011477,C02658,R0188,D0064,2025-08-13,11:52:00,111.16,17.79,66.44,Delivered,58,58
O011478,C01984,R0075,D0071,2025-02-02,15:00:00,1235.41,150.85,81.56,Delivered,39,58
O011479,C04115,R0015,D0282,2025-03-30,23:42:00,1360.35,187.94,24.15,Delivered,57,91
O011480,C01188,R0008,D0446,2025-11-30,18:14:00,1556.91,16.8,46.25,Delivered,50,74
O011481,C01043,R0060,D0192,2025-02-09,17:49:00,455.3,126.45,24.12,Cancelled,32,49
O011482,C01942,R0073,D0273,2025-06-18,11:41:00,282.34,2.59,82.9,Delivered,53,82
O011483,C02222,R0165,D0061,2025-10-25,18:09:00,1335.87,309.71,93.19,Delivered,30,48
O011484,C03583,R0148,D0365,2025-01-18,08:56:00,1049.8,93.94,51.96,Delivered,46,73
O011485,C00032,R0113,D0144,2025-01-15,10:14:00,1763.8,59.4,40.17,Delivered,26,29
O011486,C00477,R0180,D0199,2025-05-12,20:11:00,1113.21,203.62,23.25,Delivered,34,52
O011487,C03253,R0119,D0157,2025-10-17,20:42:00,945.16,200.45,20.55,Pending,30,42
O011488,C03931,R0138,D0269,2025-11-14,09:32:00,1027.25,194.21,63.62,Delivered,21,54
O011489,C00577,R0019,D0215,2025-10-21,17:42:00,1586.41,274.17,46.67,Delivered,30,53
O011490,C00803,R0138,D0306,2025-07-28,20:14:00,134.78,21.68,97.13,Delivered,44,48
O011491,C01787,R0150,D0351,2025-11-23,23:42:00,1844.6,299.41,85.4,Delivered,34,55
O011492,C04020,R0176,D0389,2025-10-06,19:24:00,1456.96,378.27,56.07,Delivered,21,28
O011493,C00528,R0025,D0448,2025-10-03,10:20:00,1782.05,48.2,35.89,Delivered,41,49
O011494,C02554,R0024,D0416,2025-11-05,16:50:00,1923.24,90.8,50.62,Delivered,29,61
O011495,C00361,R0154,D0242,2025-10-04,23:02:00,529.41,129.07,25.73,Delivered,55,81
O011496,C00369,R0143,D0189,2025-03-17,19:20:00,1198.85,108.99,69.82,Delivered,25,50
O011497,C04199,R0095,D0390,2025-10-25,16:36:00,1023.48,236.9,89.21,Delivered,51,77
O011498,C03368,R0035,D0044,2025-11-09,10:51:00,1121.48,118.66,54.83,Cancelled,32,52
O011499,C00933,R0192,D0201,2025-12-13,13:59:00,189.85,52.71,58.43,Delivered,51,81
O011500,C02528,R0135,D0263,2025-04-22,10:23:00,1836.57,155.01,95.03,Delivered,55,89
O011501,C00459,R0054,D0484,2025-09-23,10:27:00,1913.9,245.11,44.77,Delivered,21,55
O011502,C00340,R0188,D0461,2025-03-13,16:04:00,1401.74,66.8,28.14,Delivered,32,47
O011503,C02658,R0005,D0410,2025-11-13,10:36:00,590.73,118.15,25.52,Delivered,26,33
O011504,C00788,R0077,D0379,2025-01-21,18:21:00,1595.69,192.86,81.46,Delivered,51,61
O011505,C03227,R0004,D0192,2025-07-07,21:17:00,1488.61,420.33,37.47,Delivered,56,80
O011506,C01227,R0011,D0202,2025-05-01,08:36:00,1191.72,5.63,99.92,Delivered,55,65
O011507,C01117,R0157,D0321,2025-12-08,10:36:00,423.46,49.25,97.05,Delivered,48,68
O011508,C04328,R0136,D0239,2025-05-21,20:37:00,482.24,3.42,88.3,Delivered,58,83
O011509,C01667,R0049,D0391,2025-10-31,14:37:00,1219.87,120.42,60.31,Delivered,30,46
O011510,C00454,R0043,D0023,2025-07-23,18:28:00,344.77,39.33,60.62,Delivered,31,57
O011511,C01338,R0098,D0138,2025-07-28,23:22:00,1475.47,114.26,94.57,Delivered,55,81
O011512,C00033,R0146,D0259,2025-01-09,13:03:00,503.94,38.63,43.79,Delivered,46,58
O011513,C01105,R0057,D0371,2025-07-04,23:51:00,1829.91,142.77,58.94,Delivered,46,76
O011514,C02940,R0090,D0329,2025-10-23,08:51:00,1809.48,144.54,52.21,Delivered,49,69
O011515,C04216,R0177,D0329,2025-11-28,12:01:00,657.85,55.71,48.69,Delivered,20,45
O011516,C00659,R0018,D0303,2025-07-20,16:10:00,258.44,66.0,91.35,Delivered,45,79
O011517,C03714,R0109,D0051,2025-03-05,21:10:00,1261.69,14.78,77.95,Cancelled,54,49
O011518,C02503,R0152,D0137,2025-12-16,08:04:00,951.99,282.43,95.56,Delivered,27,30
O011519,C04014,R0163,D0201,2025-11-22,23:06:00,373.05,31.51,25.77,Delivered,47,75
O011520,C01227,R0062,D0112,2025-11-16,12:46:00,1109.81,9.3,86.18,Delivered,23,30
O011521,C01089,R0097,D0341,2025-01-25,10:09:00,1986.18,104.37,46.24,Delivered,50,52
O011522,C00007,R0082,D0459,2025-06-05,17:04:00,231.07,65.29,67.28,Delivered,31,40
O011523,C00220,R0045,D0013,2025-08-09,14:36:00,601.4,179.97,76.29,Delivered,36,42
O011524,C04351,R0029,D0123,2025-10-19,15:48:00,1123.37,83.16,31.32,Delivered,56,69
O011525,C02337,R0065,D0438,2025-05-19,21:57:00,1607.39,108.72,79.88,Cancelled,37,46
O011526,C02511,R0114,D0277,2025-01-21,20:29:00,135.65,34.02,47.26,Delivered,53,72
O011527,C02825,R0017,D0104,2025-06-03,22:25:00,1492.24,409.27,42.28,Delivered,41,62
O011528,C02013,R0118,D0345,2025-03-09,09:36:00,365.78,71.37,57.72,Delivered,31,43
O011529,C04686,R0064,D0162,2025-02-10,23:13:00,1678.29,471.17,82.64,Delivered,54,53
O011530,C03162,R0183,D0031,2025-01-15,10:10:00,1415.13,403.32,52.72,Delivered,32,65
O011531,C00702,R0088,D0153,2025-10-06,21:31:00,967.37,220.47,63.62,Delivered,45,43
O011532,C04664,R0195,D0200,2025-06-18,23:14:00,1661.01,173.76,39.08,Delivered,53,65
O011533,C01639,R0037,D0358,2025-05-14,10:51:00,1492.79,66.93,45.43,Delivered,32,35
O011534,C01299,R0056,D0214,2025-07-18,13:08:00,1542.45,239.55,95.32,Delivered,22,45
O011535,C01187,R0150,D0215,2025-08-26,22:41:00,651.14,56.57,93.52,Delivered,55,79
O011536,C03101,R0085,D0487,2025-04-22,20:43:00,1276.9,45.39,91.01,Delivered,57,56
O011537,C01058,R0057,D0088,2025-02-21,08:29:00,368.1,43.51,51.08,Delivered,54,64
O011538,C02374,R0080,D0419,2025-05-17,18:44:00,1659.64,238.87,22.35,Delivered,24,43
O011539,C00329,R0103,D0334,2025-09-12,23:41:00,1100.81,218.62,93.52,Delivered,56,81
O011540,C02234,R0190,D0372,2025-04-25,21:22:00,1667.28,110.61,52.06,Delivered,42,62
O011541,C03064,R0002,D0136,2025-06-07,15:53:00,501.2,130.59,84.29,Delivered,53,74
O011542,C01009,R0117,D0250,2025-10-27,14:40:00,347.65,19.34,61.25,Delivered,26,47
O011543,C02760,R0033,D0327,2025-09-21,17:12:00,1409.04,421.54,91.47,Delivered,47,79
O011544,C03298,R0173,D0185,2025-12-21,11:38:00,210.96,35.24,29.35,Pending,50,74
O011545,C00774,R0031,D0120,2025-11-03,10:40:00,563.57,24.83,86.38,Delivered,29,63
